STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MARKET_TYPE,Market type,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,74.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,77.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,79,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,78.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,79.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,81.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,83.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,86.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,88.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,BEL,Belgium,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,90.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2010,,26.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2010,,24.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2011,,26.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2011,,27.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2012,,26.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2012,,26.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2013,,28.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2013,,27.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,27.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,28.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,28.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,28.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,28.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,27.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,27.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,28.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,29.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2018,,26.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2019,,25.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,29.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,30.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2020,,25.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2021,,23.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,29.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,30.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2022,,22.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2023,,22.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,30.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2024,,31.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2024,,21.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2010,,93.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2010,,79.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2011,,93,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2011,,78.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2012,,96.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2012,,84.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2013,,97.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2013,,87.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,97,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,91.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,96.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,94.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,94.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,99,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,93.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,103.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2018,,91.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,108.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2019,,88.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,122.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2020,,83.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,129.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2021,,85.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,137.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2022,,83.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,148.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2023,,78.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,PRT,Portugal,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,151.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2010,,6.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2010,,40.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2011,,6.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2011,,41.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2012,,6.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2012,,42.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2013,,6.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2013,,43.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,6.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,44.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,6.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,45.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,46.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,7.2,,D,Definition differs,,,,,0,Units,,
